,인덱스,분류,주소,위도,경도
549,546.0,부속기관,경기도 광주시 송정동 334-1 가동 2-3층 전부,37.42729997871344,127.25692121402058
550,547.0,부속기관,경기도 동두천시 생연동 601-19번지 7층(전부),37.90632603446606,127.05443459644997
551,548.0,부속기관,경기도 부천시 중동 798-1 3층,37.48767867632233,126.76937593735774
552,549.0,부속기관,"경기도 성남시 수정구 위례광장로 19, 아이페리온 1001호~1003호",37.46569152540471,127.14043375749596
553,550.0,부속기관,경기도 수원시 장안구 영화동 438-11번지 외 1필지 3층 전체,37.28753014629677,127.01044258240056
554,551.0,부속기관,"경기도 안양시 만안구 안양동 622-181 2층, 3층",37.397940018497096,126.92396239575325
555,552.0,부속기관,"경기도 오산시 오산로 235(오산동) 5층 501, 502호",37.14797443844583,127.06831242453283
556,553.0,부속기관,경기도 용인시 수지구 죽전1동 452번지 그린피아 상가 5층,37.32704686122045,127.11264935137707
557,554.0,부속기관,경기도 의정부시 민락동 732-12 마에스트로빌딩 9층(전체),37.741388333722234,127.08685271947203
558,555.0,부속기관,"경기도 파주시 문산읍 문산리 31-36외 1필지 우율빌딩 2,3층",37.85473776060356,126.78297715910976
559,556.0,부속기관,"경기도 파주시 야당동 1066-2 삼융프라자 601호,602호,603호",37.71258216811192,126.75967124434595
560,557.0,부속기관,경기도 평택시 비전동 608-7 2층,36.996715330233016,127.09214573839606
561,558.0,부속기관,경북 구미시 원평동 1072-8번지 3층,36.122585198179046,128.3505711090208
562,559.0,부속기관,경남 밀양시 중앙로 397 3층,35.49611913143404,128.74949107733914
563,560.0,부속기관,"광주광역시 광산구 우산동 1577-3 2,3층",35.16337316211371,126.80528264612673
564,561.0,부속기관,"광주광역시 남구 월산동 10-9 지하,5,6층",35.14872352021092,126.9037385889832
565,562.0,부속기관,"광주광역시 북구 두암동 566-8번지 3,4층",35.178737987728574,126.92867652627628
566,563.0,부속기관,광주광역시 북구 두암동 566-8번지 3층일부,35.178737987728574,126.92867652627628
567,564.0,부속기관,"광주광역시 북구 문흥동 743-20번지 2,4층",35.17629333069946,126.91707280909345
568,565.0,부속기관,"광주광역시 서구 쌍촌동 1233-5번지 3,4층",35.14489500404592,126.86954906673665
569,566.0,부속기관,김해시 무계동 241-1 2층,35.19837999591227,128.816061614699
570,567.0,부속기관,대구광역시 달서구 이곡동 1224-7(5층),35.85330840190671,128.5058262092628
571,568.0,부속기관,"대구광역시 동구 방촌동 857-121번지(2,3층)",35.87915866176754,128.6726808644435
572,569.0,부속기관,대전시 동구 용전동25-2 3층,36.35873324324942,127.43103678411173
573,570.0,부속기관,"대전시 서구 괴정동 59-22 외 1필지(3층, 2층일부(피아노학원공간제외))",36.33902781123731,127.38410988640845
574,571.0,부속기관,"대전시 중구 태평동 382-8 3,4층",36.32479539836732,127.39547519814296
575,572.0,부속기관,부산광역시 부산진구 부전동 417-8번지,35.15915976338603,129.05449466746302
576,573.0,부속기관,"부산시 부산진구 양정동 270-6번지 4,5,6층",35.175302533287,129.0734580444021
577,574.0,부속기관,서울시 강북구 수유동 47-4 2층,37.63489391912578,127.02205149391989
578,575.0,부속기관,서울시 강서구 화곡동 793-9,37.531655548533315,126.85922995836641
579,576.0,부속기관,서울시 관악구 남부순환로 1740 3층 전체,37.48193627920355,126.94325624966824
580,577.0,부속기관,서울시 노원구 중계동 142-11 우암에이스타워4층401호,37.66019324378426,127.07521176095456
581,578.0,부속기관,서울시 동작구 남부순환로 2013(사당동) 3층전체,37.47625949518723,126.97233346494679
582,579.0,부속기관,서울시 마포구 잔다리로 7길 16 교평빌딩 4층,37.553244037931755,126.91682003768986
583,580.0,부속기관,서울시 서초구 방배천로 18길 11 방배롯데캐슬아르떼 제상가 A동 3층,37.483624757623325,126.9844467875601
584,581.0,부속기관,서울시 성동구 청계천로 10가길 102 희운빌딩 5층,37.571528769430145,127.03753182490142
585,582.0,부속기관,서울시 성북구 동소문동3가 63동도빌딩 501호,37.59029651322612,127.01103728086574
586,583.0,부속기관,서울시 성북구 동소문동4가 103-27 3층,37.591229974905986,127.01067056155058
587,584.0,부속기관,"서울시 영등포구 대림동 1122 신대림자이 2충201호,3층301호",37.48600365117445,126.90225001530679
588,585.0,부속기관,"서울시 영등포구 문래동3가 77-59번지 5층1호,6층전체",37.517386690896174,126.88911933303514
589,586.0,부속기관,서울시 중랑구 중화동 288-23 제2층,37.59982356702657,127.08068161503131
590,587.0,부속기관,서울시 중랑구 중화동 288-23 지하1층,37.59982356702657,127.08068161503131
591,588.0,부속기관,"서울특별시 강동구 둔촌동 452-1번지 3층,4층",37.53217375593172,127.14141363995734
592,589.0,부속기관,서울특별시 은평구 응암동 103-20번지 파인빌딩 지하1층 전체,37.59888440567791,126.92150264878069
593,590.0,부속기관,안산시 단원구 고잔동 729 밀레니엄프라자 301~305호,37.314510715803635,126.83700147064367
594,591.0,부속기관,인천광역시 서구 공촌동 308-8번지 2층,37.55146186822623,126.68494255921986
595,592.0,부속기관,"인천광역시 부평구 십정동 297-51 3,4층",37.47363731459877,126.69887163621321
596,593.0,부속기관,전남 광양시 광양읍 칠성리 37번지,34.97847025323776,127.58817275065948
597,594.0,부속기관,"전남 순천시 남내동 8-2번지 2,4층",34.95399387769136,127.48595344278127
598,595.0,부속기관,전남 순천시 장천동 60-2번지 4층,34.95045421892602,127.48571360144412
599,596.0,부속기관,"전남 순천시 조례동 1602-11번지 2,3층",34.95416488039845,127.52542006414849
600,597.0,부속기관,전남 여수시 공화동 1085번지 2층,34.744653157261006,127.74154745109153
601,598.0,부속기관,전남 여수시 공화동 1085번지 3층,34.744653157261006,127.74154745109153
602,599.0,부속기관,"전라남도 목포시 상동 978-3번지 2,3층",34.80082034831407,126.4220132980633
603,600.0,부속기관,전라북도 익산시 인북로 32길 60 2층,35.947413822667194,126.96299855802533
604,601.0,부속기관,"전북 군산시 나운동 794-1외 3필지 코스모프라자 제3층 301호, 302호",35.9659043341753,126.69375168086086
605,602.0,부속기관,전북 전주시 덕진구 인후동 1가 763-1번지 단층,35.839162966417526,127.15732328333013
606,603.0,부속기관,전북 전주시 완산구백제대로 94(2층),35.80242108943334,127.12617150648194
608,604.0,부속기관,전북 정읍시 수성동 919-10번지 2층,35.58241576266602,126.85508732271832
609,605.0,부속기관,충남 공주시 금성동 183-5,36.464711779510225,127.12261279244065
610,606.0,부속기관,충청남도 천안시 서북구 두정동 1000-1 한성스위트빌 110-301,36.835959998213355,127.13387958793263
611,607.0,부속기관,강원도 강릉시 교동 136-5번지 행당빌딩 4층,37.76103284415157,128.89979241972046
612,608.0,부속기관,강원도 강릉시 교동 1730-3번지 2층,37.757960992655576,128.8814912621133
613,609.0,부속기관,강원도 강릉시 선수촌로 79-21 4층,37.757794098987965,128.86774862257676
614,610.0,부속기관,강원도 강릉시 성남동 113-2 3층,37.75160756583305,128.8954714592536
615,611.0,부속기관,"강원도 강릉시 성남동 96-4,5번지 3층",37.75315394150033,128.8974533246844
616,612.0,부속기관,강원도 동해시 천곡동 980번지 태영빌딩 3층 302호,37.51513327769425,129.11901318793235
617,613.0,부속기관,강원도 동해시 천곡동 988-22번지 2층,37.515788207672415,129.12207166091216
618,614.0,부속기관,"강원도 동해시 한섬로114(천곡동,4층) 그린빌딩내 403호404호",37.52112129613018,129.11644554482058
619,615.0,부속기관,"강원도 동해시 효가동 237 3,4층",37.49625209295954,129.1101307062031
621,617.0,부속기관,강원도 속초시 교동 908-10번지 2층,38.20066078430396,128.5775197991096
622,618.0,부속기관,강원도 속초시 교동 977-20번지 3층,38.193074302676834,128.57334283416304
623,619.0,부속기관,강원도 속초시 조양동 1500-14 2층,38.18918641357062,128.5829881884884
624,620.0,부속기관,강원도 속초시 중앙동 478-37번지 2층,38.20334614685747,128.5913316036346
625,621.0,부속기관,강원도 속초시 청학동 482-69외 1필지 씨티아이빌딩 801호,38.20145204991936,128.5864501619777
626,622.0,부속기관,강원도 원주시 단계동 510-10번지 3층 ,37.356460457898635,127.92925297713907
627,623.0,부속기관,강원도 원주시 단계동 517-1번지 3층 ,37.35643867292464,127.93156428443531
628,624.0,부속기관,강원도 원주시 단계동 782-14번지 4층,37.34642771231222,127.93418972775694
629,625.0,부속기관,강원도 원주시 무실동 1720-8 2층,37.339712723864395,127.92234359092238
630,626.0,부속기관,강원도 원주시 무실동 1846-1 6층,37.33291623920352,127.9282497526016
631,627.0,부속기관,강원도 원주시 원동 278-1번지 원동프라자 5층,37.34398809804526,127.94368865785675
632,628.0,부속기관,강원도 원주시 원동 58-1번지 6층,37.34724339337956,127.95167446325598
633,629.0,부속기관,강원도 원주시 학성동 315-2번지 3층,37.35462021892286,127.94634997589667
634,630.0,부속기관,강원도 춘천시 동내면 거두리 929-3 3층,37.854146300000714,127.75104228388496
635,631.0,부속기관,강원도 춘천시 동내면 학곡리 602번지 3층 4호,37.83530912794839,127.76065695910178
636,632.0,부속기관,강원도 춘천시 삭주로 110 3층,37.88396357555393,127.74307880418452
637,633.0,부속기관,강원도 춘천시 석사동 678-1번지  5층,37.858545085604696,127.74558709032571
638,634.0,부속기관,강원도 춘천시 석사동 796-13 3층,37.856700465419365,127.74208688702204
639,635.0,부속기관,강원도 춘천시 운교동 175-9번지  2층,37.87497442462665,127.73180908490714
640,636.0,부속기관,강원도 춘천시 퇴계동 1191-1번지 제2동 3층,37.86485003460128,127.72389488331102
641,637.0,부속기관,경기도 평택시 지산동 1070번지 2층 전체,37.07982903959212,127.0610896252073
642,638.0,부속기관,경기도 고양시 덕양구 원흥동 629-1 반도유스퀘어 4층 416호,37.64967836509924,126.87536580583837
643,639.0,부속기관,경기도 고양시 덕양구 원흥동 629-1 반도유스퀘어 4층 417호,37.64967836509924,126.87536580583837
644,640.0,부속기관,경기도 고양시 덕양구 화정동 909-1 대경프라자 4층,37.638175544276784,126.83246297010949
645,641.0,부속기관,경기도 고양시 일산동구 장항동 890-3 로스텔 제3층 제302호,37.65326620185941,126.77652531988441
646,642.0,부속기관,경기도 고양시 일산동구 중앙로 1194(마두동) 금강프라자 502-2호,37.65355962663023,126.77732222653626
647,643.0,부속기관,경기도 고양시 일산서구 주엽동 19 대덕빌딩 6층,37.67164210049713,126.75978066719973
648,644.0,부속기관,"경기도 광명시 시청로 34, 2층",37.47975268924208,126.8641979637004
649,645.0,부속기관,"경기도 광명시 시청로 34, 2층",37.47975268924208,126.8641979637004
650,646.0,부속기관,경기도 광주시 경안동 74-18번지 외 1필지 3층,37.41291906542454,127.25724259141683
651,647.0,부속기관,경기도 광주시 역동로 34번길 33 덕상빌딩 2층,37.40787689149466,127.257279566957
652,648.0,부속기관,경기도 광주시 역동로 34번길 33 덕상빌딩 3층,37.40787689149466,127.257279566957
653,649.0,부속기관,경기도 광주시 초월읍 산이리 91-4 3층,37.36480633948276,127.3132909860304
655,651.0,부속기관,경기도 구리시 수택동 487-7번지 2층,37.596868646927035,127.14454806151815
656,652.0,부속기관,"경기도 구리시 수택동 534-2 502호, 503호",37.60252963245873,127.14522942168047
657,653.0,부속기관,경기도 군포시 산본동 80번지 3층 301호,37.37247786105776,126.93758552459319
658,654.0,부속기관,"경기도 군포시 산본동 80번지 5층 501호, 502호",37.37247786105776,126.93758552459319
659,655.0,부속기관,"경기도 김포시 북변동 277-17 (2층,3층)",37.62787817044266,126.7109199881619
660,656.0,부속기관,경기도 김포시 월곶면 포내리 111-3 3층 2호,37.728731855396305,126.54674506263179
662,658.0,부속기관,경기도 김포시 풍무로 145-1,37.608673304577856,126.72316683140099
663,659.0,부속기관,경기도 남양주시 가운로 1길 19 3층,37.60459448759345,127.15666692097216
664,660.0,부속기관,경기도 남양주시 금곡동 419-11 4층 401호,37.63421520497397,127.20805061911675
665,661.0,부속기관,경기도 남양주시 별내동 1006-1 별내로데오몰 5층 502호,37.64592915742876,127.12568851494763
666,662.0,부속기관,경기도 남양주시 와부읍 덕소리 112-3 덕소빌딩상가 4층,37.58565768913021,127.21292420411798
667,663.0,부속기관,경기도 남양주시 퇴계원면 퇴계원리 60-31 2층,37.65734149721917,127.14562623806
668,664.0,부속기관,경기도 남양주시 평내동 578-3 평내메인프라자 10층 1001호,37.645408926650134,127.23497244562061
669,665.0,부속기관,"경기도 남양주시 평내동 596-3 부원빌딩 2층, 3층 301호",37.64769573747361,127.24292062006467
670,666.0,부속기관,경기도 남양주시 화도읍 마석우리 220-18 4층,37.65339580149805,127.30690238082268
671,667.0,부속기관,경기도 남양주시 화도읍 마석우리 253-2번지 2층,37.65093162898309,127.31068611572131
672,668.0,부속기관,경기도 남양주시 화도읍 창현리 495-1 3층,37.65258218894187,127.30378046052165
673,669.0,부속기관,경기도 부천시 소사구 송내동 396-4 광성빌딩 4층,37.483444542746696,126.762401571647
674,670.0,부속기관,"경기도 부천시 원미구 상동 546-8 그린프라자 3층 301호,302호",37.503892076242785,126.7510860748975
675,671.0,부속기관,경기도 부천시 원미구 역곡동 220-1 현대프라자 4층,37.48808070510011,126.81565258683484
678,674.0,부속기관,경기도 수원시 권선구 효원로 90 4층 전체,37.26626188181557,127.0116391893747
679,675.0,부속기관,"경기도 수원시 영통구 영통로214번길 17, ASK빌딩, 5층 전체",37.24659822578335,127.05814475263622
680,676.0,부속기관,경기도 수원시 장안구 송죽동 444-1 2층 201호,37.30497108001343,127.00096554152815
681,677.0,부속기관,경기도 수원시 장안구 파장동 627-9 4층 1/2,37.307367838300486,126.99958940622521
682,678.0,부속기관,경기도 수원시 장안구 파장동 627-9 4층 1/2,37.307367838300486,126.99958940622521
683,679.0,부속기관,"경기도 수원시 팔달구 화서동 644-4 정자프라자 501,504호",37.285198372775994,126.99095154473086
684,680.0,부속기관,"경기도 시흥시 정왕동 1881-1 고려프라자 4층 402,403호",37.36433327709934,126.73178382963303
685,681.0,부속기관,"경기도 안산시 단원구 고잔1길 16 중앙마케이트 306, 307호",37.31801862425265,126.83518432280029
686,682.0,부속기관,경기도 안산시 단원구 고잔동 729-7 씨티프라자 306호,37.31432791453351,126.8403861883365
687,683.0,부속기관,경기도 안산시 단원구 고잔동 729-7 씨티프라자 404호,37.31432791453351,126.8403861883365
688,684.0,부속기관,"경기도 안산시 상록구 이동 720 신도프라자 401,402,403호",37.30649281471584,126.84884463317191
689,685.0,부속기관,경기도 안성시 공도읍 용두리 104-2 2층 전체,37.0068481591803,127.16962436207693
690,686.0,부속기관,경기도 안양시 동안구 관양동 1490-44번지 2층,37.40167748180598,126.974280916776
691,687.0,부속기관,경기도 안양시 동안구 관양동 1505-27번지 6층,37.4004995778717,126.97737135574606
692,688.0,부속기관,경기도 안양시 동안구 호계1동 949-17번지 6층,37.37244698535916,126.95732460984244
693,689.0,부속기관,경기도 안양시 만안구 안양동 782-7외 1필지 2층 전체,37.39963091847324,126.91940248556291
694,690.0,부속기관,경기도 양주시 덕계동 451-12,37.820961430182614,127.04934717265964
695,691.0,부속기관,경기도 양평군 양서면 양수리 537-9외 3필지,37.548737702007024,127.32157772885904
696,692.0,부속기관,"경기도 양평군 양평읍 양근리 410-11,13번지 3층",37.49018090268269,127.49105973871379
698,694.0,부속기관,경기도 여주시 창동 148번지,37.29441778993734,127.63531527328422
699,695.0,부속기관,경기도 여주시 창동 148번지 4층,37.29441778993734,127.63531527328422
700,696.0,부속기관,"경기도 오산시 성호대로 122 (원동,오산메디칼프라자 6층) 4층 402호,403호",37.14850032997936,127.07482360378825
701,697.0,부속기관,경기도 용인시 기흥구 구갈동 594-1 306~308호,37.27140151594845,127.12777818463654
702,698.0,부속기관,경기도 용인시 기흥구 구갈동353-6번지 5층,37.28039809747358,127.11301279005859
704,700.0,부속기관,경기도 의정부시 의정부동 567-1 3층(전체),37.73561000217689,127.04365895744309
705,701.0,부속기관,경기도 의정부시 의정부동 9-24 원승빌딩 3층(전체),37.74419835459791,127.05178774752062
706,702.0,부속기관,"경기도 이천시 관고동 7-24번지 1.2,3층",37.282212701725435,127.44058165799696
707,703.0,부속기관,경기도 이천시 송정동 346-32 2층 우측,37.29515879035272,127.44056241352226
708,704.0,부속기관,경기도 이천시 창전동 416외 1필지 3층 상가,37.284874571111025,127.44003785665197
709,705.0,부속기관,"경기도 파주시 금빛로 27 광장프라자 6층 605호,607호",37.75222004367399,126.7662742650632
710,706.0,부속기관,경기도 파주시 금촌동 329-99 녹십자건물 3층 전체,37.7645351748638,126.77404823433119
711,707.0,부속기관,경기도 파주시 금촌동 988-1 우평프라자 제6층 601호,37.75195095121164,126.76687878118209
712,708.0,부속기관,"경기도 평택시 평택동 46-9, 2층 일부",36.99216653585108,127.08755256039109
713,709.0,부속기관,"경기도 평택시 평택시 세교동 569-7 2,3,4층",36.99913191293461,127.07987624987315
714,710.0,부속기관,"경기도 포천시 소흘읍 솔모루로 109번길 13, 3층 306호 (송우리 222-61)",37.83101698025107,127.14748906248194
715,711.0,부속기관,경기도 포천시 소흘읍 솔모루로 124-32 2.3층,37.83289420068614,127.15062804201169
716,712.0,부속기관,경기도 하남시 대청로 5 우성빌딩 601호,37.53975714962532,127.21306517030207
717,713.0,부속기관,경기도 하남시 덕풍동 744-1 하남센터 제1동 305호,37.55143241420129,127.20793345602037
721,717.0,부속기관,"경기도 화성시 반송동 88-12 리더스프라자 5층 501, 502호",37.20598896842135,127.07270844067762
722,718.0,부속기관,경기도 화성시 반송동 88-12 리더스프라자 5층 503호,37.20598896842135,127.07270844067762
723,719.0,부속기관,경기도 화성시 봉담읍 동화리 415-2외 2필지 2층 전체,37.22383915890178,126.95305919248821
724,720.0,부속기관,"경기도 화성시 향남읍 상신하길로328번길 26, 키움프라자 401호",37.11634248804327,126.91349283967926
725,721.0,부속기관,경남 진주시 대안동 4-7번지 4층,35.19588656354477,128.08429904836646
726,722.0,부속기관,경남 진주시 장대동 107-7번지 5층,35.19121239560197,128.08691587671382
727,723.0,부속기관,"경남 진주시 장대동 55-8번지 2,3층",35.19560006163476,128.08770338574791
728,724.0,부속기관,"경남 창원시 성산구 상남동 23-7 토토스빌딩 701,702,703호",35.22085759548197,128.68199542014878
729,725.0,부속기관,"경남 창원시 성산구 상남동 34-4 쌍둥이빌딩 901호, 902호",35.22034780550893,128.68210350762521
731,727.0,부속기관,경남 거제시 고현로 14길 25. 2층 뒤쪽(고현동61-4),34.88622222033103,128.62802682642823
732,728.0,부속기관,경북 경주시 동천동 913-5번지 2층,35.84669886707643,129.22794641287513
733,729.0,부속기관,경북 구미시 원평동 1029-11번지 3층,36.12563694728903,128.34009778912127
734,730.0,부속기관,경북 구미시 원평동 1037-39번지 3층,36.124931894817315,128.34318703131987
735,731.0,부속기관,경북 구미시 원평동 1037-6 (송원서로 75) 2층,36.124506887639534,128.3431575747962
736,732.0,부속기관,경북 구미시 원평동 1043번지 3층,36.12490283899239,128.3448126804632
737,733.0,부속기관,경북 구미시 원평동 1051-1번지 2층,36.12562441299681,128.34635784492514
738,734.0,부속기관,경북 구미시 원평동 1070-7번지 2층,36.123922182838754,128.34931888468705
739,735.0,부속기관,경북 구미시 원평동 1070-7번지 3층,36.123922182838754,128.34931888468705
740,736.0,부속기관,경북 김천시 평화동 245-27번지 3층,36.12510731764756,128.1118783154495
741,737.0,부속기관,경북 안동시 대안로 181 3층,36.5640596542138,128.73259883186157
742,738.0,부속기관,경북 안동시 안흥동 283-2 3층,36.56438012972425,128.72466664685473
743,739.0,부속기관,경북 울진군 울진읍 읍내리 58-3번지 3층,36.99264990358485,129.40176579639234
744,740.0,부속기관,경북 포항시 남구 대도동 57-16번지 4층 ,36.02206008539604,129.36475438555095
745,741.0,부속기관,경북 포항시 남구 해도동 419-19번지 2층,36.02452435414482,129.3708174350839
746,742.0,부속기관,경북 포항시 북구 장성동 955번지 대방한양아파트 상가 2층,36.06974023043946,129.3744205127197
747,743.0,부속기관,경북 포항시 북구 죽도2동 95-40번지 4층,36.02892199262112,129.36256367976048
748,744.0,부속기관,경남 거제시 거제중앙로 8길 4. 5층(고현동405-9),34.87953990351119,128.62791251867446
749,745.0,부속기관,"경남 김해시 서상동 154-3번지(주차장 154-2번지) 5층 502-1호~502-4호, 503호",35.23383943221797,128.8812428835269
750,746.0,부속기관,"경남 양산시 물금읍 야리로 27-64   401, 402, 403호",35.31873404047806,129.00023431319534
751,747.0,부속기관,경남 양산시 삼일로 82  3층 302호,35.34373489686849,129.03631333151384
752,748.0,부속기관,경남 창원시 마산회원구 3.15대로 486 2층,35.21784597007642,128.57549122015337
753,749.0,부속기관,경남 창원시 마산회원구 3.15대로 605-3 4층,35.22805537908342,128.57408940364817
754,750.0,부속기관,경남 창원시 마산회원구 3.15대로 679-1 4층,35.23370894995678,128.5784385555958
755,751.0,부속기관,경남 창원시 마산회원구 양덕옛3길 37 3층,35.23547510589208,128.58149570625642
756,752.0,부속기관,경남 창원시 마산회원구 양덕옛3길 37 4층,35.23547510589208,128.58149570625642
757,753.0,부속기관,경남 창원시 마산회원구 합성남7길 14 4층,35.23815719074056,128.58507611020573
758,754.0,부속기관,경상남도 창원시 마산회원구 합성서1길 122 3층,35.241837346570705,128.5842864846494
761,757.0,부속기관,경상남도 창원시 진해구 여좌로 7 3층,35.152729638793865,128.66548831049218
762,758.0,부속기관,경상남도 창원시 진해구 충장로 435 3층,35.14997155657976,128.69796856979187
763,759.0,부속기관,경상남도 통영시 무전동 990-9 수정빌딩301호,34.85758962091029,128.42938553311487
764,760.0,부속기관,경상북도 경주시 동천동 888-8,35.84995207552837,129.22937881931793
765,761.0,부속기관,경상북도 경주시 원화로 372 3층,35.853633625606165,129.21858228172286
766,762.0,부속기관,"광주광역시 광산구 신가동 1010-1번지 2,3층",35.183605703321106,126.83621241955073
767,763.0,부속기관,광주광역시 광산구 운남동 776-4번지 3층,35.17727411203703,126.82554568842006
768,764.0,부속기관,광주광역시 광산구 월곡동 680-5번지 3층,35.17944627482997,126.80990352256475
769,765.0,부속기관,광주광역시 남구 월산4동 998-8 2-3층,35.14341041419649,126.89244653331599
770,766.0,부속기관,광주광역시 남구 주월동 1287-17번지 3층,35.13207485233374,126.9008703625739
771,767.0,부속기관,광주광역시 남구 주월동 1287-25번지 2층,35.13195237824306,126.90100656329746
772,768.0,부속기관,광주광역시 남구 주월동 1287-25번지 3층,35.13195237824306,126.90100656329746
773,769.0,부속기관,광주광역시 동구 계림동 559-15 3층,35.161951945171275,126.91858010234765
774,770.0,부속기관,"광주광역시 동구 계림동 559-15 4,5층",35.161951945171275,126.91858010234765
775,771.0,부속기관,"광주광역시 동구 계림동 811번지 7,8층",35.1629954562067,126.91556282243447
776,772.0,부속기관,"광주광역시 북구 누문동 78번지 3,4층",35.154956278851614,126.90701059215267
777,773.0,부속기관,광주광역시 북구 동림동 1150-2번지 3층,35.18773433011362,126.86587059579807
778,774.0,부속기관,광주광역시 북구 신안동 118-10번지 5층,35.16364169908052,126.90690850716915
779,775.0,부속기관,광주광역시 북구 신안동 149-3번지 2층,35.16226943633444,126.90409142642046
780,776.0,부속기관,광주광역시 북구 신안동 149-3번지 3층,35.16226943633444,126.90409142642046
781,777.0,부속기관,"광주광역시 북구 신안동 237-5번지 2,3층",35.168732862681026,126.9026919672803
782,778.0,부속기관,"광주광역시 북구 신안동 264-1번지 2,3층",35.16592707704694,126.9017513288239
783,779.0,부속기관,광주광역시 북구 오치동 971-5번지 5층,35.186967064276615,126.9046553014159
784,780.0,부속기관,광주광역시 북구 용봉동 1402-1번지 3층,35.17742074797275,126.8968851968901
785,781.0,부속기관,광주광역시 북구 운암동 65-1번지 3층,35.178250546431585,126.87807194829642
786,782.0,부속기관,"광주광역시 북구 운암동 65-1번지 4,5층",35.178250546431585,126.87807194829642
787,783.0,부속기관,"광주광역시 북구 유동 16-23번지 5,6층",35.1574035362281,126.90592783040142
788,784.0,부속기관,"광주광역시 북구 유동 50-14번지 2,3층",35.155714394896776,126.9036425538495
789,785.0,부속기관,광주광역시 북구 풍향동 599-7 3층,35.16444228244858,126.92252470614736
790,786.0,부속기관,광주광역시 서구 쌍촌동 1243-10번지 3층,35.142920889583635,126.85819691555089
791,787.0,부속기관,"광주시 남구 월산동 972-6번지 2,3층",35.1447798801602,126.89176875309437
792,788.0,부속기관,광주시 남구 주월동 368번지 4층,35.132135601122116,126.90020758114278
793,789.0,부속기관,광주시 남구 주월동 368번지 5층,35.132135601122116,126.90020758114278
794,790.0,부속기관,김해시 내동 1141-2 태성레스파빌딩 7층 701호,35.23746563087815,128.8679918528647
795,791.0,부속기관,김해시 부곡동 1159 네오시티 제401호,35.20342633354533,128.80765812185513
796,792.0,부속기관,김해시 부원동 614-19 901호,35.22720327835489,128.8849380069979
797,793.0,부속기관,대구광역시 남구 대명5동134-5번지 (3층),35.84449035440859,128.59012134629455
798,794.0,부속기관,"대구광역시 남구 대명동 1683-13,14번지 (2,3층) ",35.84111736566225,128.5802172707437
799,795.0,부속기관,"대구광역시 달서구 두류동 472-11(3,4층)",35.85691932901256,128.55762996690152
800,796.0,부속기관,대구광역시 동구 신암4동 258-4번지 영원빌딩(1층),35.88190292142085,128.62720639565703
801,797.0,부속기관,대구광역시 동구 신천동 286-1(3층),35.87585020653532,128.62645810580167
802,798.0,부속기관,대구광역시 수성구 매호동 1344-4번지 (3층),35.84156631136404,128.7035125920212
803,799.0,부속기관,대구광역시 중구 태평로 2가 1-3 (5층 전체와 6층 옥탑방일부),35.875876654917754,128.59220558719895
804,800.0,부속기관,대구광역시중구 북성로1가 82-2번지 (4층),35.87417931745252,128.59489090556363
805,801.0,부속기관,"대전 서구 용문동 594-3, 5층",36.33833287347684,127.39274559940792
806,802.0,부속기관,대전 서구 월평2동 296번지 금성빌딩 2층,36.35866036294422,127.37689303014402
807,803.0,부속기관,대전 서구 월평동 226번지 인효빌딩 2층,36.36275797724048,127.3783256091419
808,804.0,부속기관,"대전 서구 월평동 499번지 성지빌딩 3,4,5층",36.356530340577365,127.36161481305001
809,805.0,부속기관,대전 서구 월평동 499번지 성지빌딩2층,36.356530340577365,127.36161481305001
810,806.0,부속기관,대전 서구 탄방동 77-9번지 3층,36.34006292648268,127.39499542792818
811,807.0,부속기관,"대전 서구 탄방동 87-3, 2, 3, 4층",36.341937152302634,127.39287508765561
812,808.0,부속기관,"대전 중구 대종로 517(선화동 8번지) 지하1층, 1,2,3,5,6층",36.32987828037058,127.42380330275788
813,809.0,부속기관,대전 중구 대종로 517번지 4층,36.32987828037058,127.42380330275788
814,810.0,부속기관,대전 중구 대종로 523번지 5층,36.330181906859,127.42356883300523
815,811.0,부속기관,대전 중구 선화동 137-8 유광빌딩 3층,36.33175643678505,127.42071274357743
816,812.0,부속기관,"대전 중구 선화동 137-9 유광빌딩 4층,5층",36.33166649333411,127.42066325422157
817,813.0,부속기관,대전 중구 오류동 187-27 4층,36.32820961168666,127.40499915567383
818,814.0,부속기관,대전 중구 용두동 99-36번지 서현빌딩 2층,36.329769001406284,127.40754655525892
819,815.0,부속기관,대전광역시 서구 관저동 1114번지 2층,36.30097620984085,127.33245160072188
820,816.0,부속기관,"대전광역시 서구 문정로 10번길 48, 정기빌딩 3층 ",36.34408810756207,127.38320793381686
821,817.0,부속기관,대전시 서구 월평동 245번지 선사엔조이상가3층,36.36141672736762,127.3784216228164
822,818.0,부속기관,"부산광역시 기장군 기장읍 교리 254-5 3,4층",35.25466497091301,129.2197093481399
823,819.0,부속기관,"부산광역시 기장군 정관읍 모전리 741-3 8층 801호,802호",35.334492593021174,129.1670972488938
824,820.0,부속기관,"부산광역시 동구 중앙대로286번길 3-7 2층, 3층",35.12236472783565,129.04418549210155
825,821.0,부속기관,부산광역시 동래구 사직동 160-7번지 4층,35.19964812839889,129.07745386325277
826,822.0,부속기관,부산광역시 동래구 온천동 1459-5 동영 제상가동 제2층 202호,35.20291345373495,129.07474836843951
